SCALED BULK SIGN ROW UNIT CWIN3P2 MID COVER
python 3.12.6
python_flint 0.9.0
arb_bits 180
git_head b63cab47d4b0861c1f2f94d77c45229b70de35e3
unit mid_cover_11_51_205_4
config CWIN 3/2 beta_order 20 t_order 25 min_dt 1/100000 prec 180
beta_domain 51 205/4
t_domain 3/5 1276053007/410000000
cache_entries 259
dependency scripts/run_surface_scaled_bulk_cwin3p2_mid_cover.py sha256 ec105ab8a24be741cc3dc7f5d3dd77a684f1234c1cdc7b15062b8dcb5c980249
dependency scripts/certify_bulk_beta_taylor_scaled_design.py sha256 32a00917b4903d95df331724a7fd5ec5ab3e152228952cd0cdce7ed512a7cc9d
dependency scripts/certify_bulk_beta_taylor_arb.py sha256 f69cfaadd311218a749039a64ad4ae3a68e4bd3e0527be5ac75744955f97b9aa
dependency docs/SURFACE-G2-CWIN3P2-MID-COVER-48P25-69-PREREG-20260722.md sha256 40149697fbb5dc15822b7346c3218bb59789095b37107dc13869f2414a90ee9e
trow 97 276196972449/104960000000 17326689091/6560000000 upper [-1.4780085998722369202507221850524432378813594194027891989369963629729690956524859e-43 +/- 4.07e-123]
trow 98 17326689091/6560000000 278257078463/104960000000 upper [-7.9922713597994422323817979386938468426963841174010536768237033249688727036687851e-44 +/- 3.86e-124]
trow 99 278257078463/104960000000 27928713147/10496000000 upper [-4.3123829538380515064705746520162347133809244328504180138481614714638020732294396e-44 +/- 4.12e-124]
trow 100 27928713147/10496000000 280317184477/104960000000 upper [-2.3217649340168607761776988778246651438495585791649413386420063044570061256828396e-44 +/- 4.25e-124]
trow 101 280317184477/104960000000 70336809371/26240000000 upper [-1.2473020164867412060764023945463335923039201682914535802057241072678889176312284e-44 +/- 2.69e-124]
trow 102 70336809371/26240000000 282377290491/104960000000 upper [-6.6861533364849943601843614745128090812788353322690355260686890673756890060458185e-45 +/- 1.17e-125]
trow 103 282377290491/104960000000 141703671749/52480000000 upper [-3.5762771127722695578416166665388762999770062892778511966084628659315881233226231e-45 +/- 3.20e-125]
trow 104 141703671749/52480000000 56887479301/20992000000 upper [-1.9086871813272329614719525747678110916632180742416875610776760677273944468163366e-45 +/- 3.52e-125]
trow 105 56887479301/20992000000 35683431189/13120000000 upper [-1.0164490437093518847564145929239205358108617604026126184333084799953184216263065e-45 +/- 2.90e-125]
trow 106 35683431189/13120000000 286497502519/104960000000 upper [-5.4010982115412824398103765284076133986450660175641113047138786661763936608617546e-46 +/- 7.82e-127]
trow 107 286497502519/104960000000 143763777763/52480000000 upper [-2.8636626597923613058498492844543749603649997375469379981960387357919247362867337e-46 +/- 2.45e-126]
trow 108 143763777763/52480000000 288557608533/104960000000 upper [-1.5149694568663332245673696371405228147473455151354416888032015227054694029549876e-46 +/- 2.11e-128]
trow 109 288557608533/104960000000 14479383077/5248000000 upper [-7.9969711841919527657524049123876776431451589454249622967655205920999652398813948e-47 +/- 2.90e-127]
trow 110 14479383077/5248000000 290617714547/104960000000 upper [-4.2119614333244982871399403438429337790065308376599910916236321646388573198088453e-47 +/- 4.95e-127]
trow 111 290617714547/104960000000 145823883777/52480000000 upper [-2.2134913911366609583712661326809270499778148900954020022485513345978030662416147e-47 +/- 3.71e-127]
trow 112 145823883777/52480000000 292677820561/104960000000 upper [-1.1606547329112666470360283532005720046849013868745798703722058638018741531429919e-47 +/- 2.40e-127]
trow 113 292677820561/104960000000 9178371049/3280000000 upper [-6.0723518185206472988764411680692060271080974202627646993066051293227226834139769e-48 +/- 2.56e-128]
trow 114 9178371049/3280000000 11789517063/4198400000 upper [-3.1698309561048218901216432732761877278155037390752115207274999033298705133372698e-48 +/- 5.49e-129]
trow 115 11789517063/4198400000 147883989791/52480000000 upper [-1.6509615661384821643585409334995951126920352453351509079231119152417317009765767e-48 +/- 2.84e-129]
trow 116 147883989791/52480000000 296798032589/104960000000 upper [-8.5793721826536475092895823560550900340675697150042094252964863021203770260844616e-49 +/- 9.86e-130]
trow 117 296798032589/104960000000 74457021399/26240000000 upper [-4.4482323938156618243333220461541141655462713399728425842732280436344695565848095e-49 +/- 4.66e-129]
trow 118 74457021399/26240000000 298858138603/104960000000 upper [-2.3010580831897293300132658455905582376136734985134913714594486858549872194575700e-49 +/- 1.18e-130]
trow 119 298858138603/104960000000 29988819161/10496000000 upper [-1.1876048088123380686420371006223406394283839918596292289158859093925234441248751e-49 +/- 4.85e-129]
