SIGNED BILINEAR K2 ENDPOINT CANDIDATE
PROVENANCE git_head 089f50530001e6380fd5982927cbad22400b36af
PROVENANCE python 3.12.6
PROVENANCE python_flint 0.9.0
PROVENANCE arb_bits 140
CONFIG delta=[0,1/1000] grid=48 order5_companion=true
DEPENDENCY scripts/certify_surface_remainder_signed_bilinear_endpoint_candidate.py eceaa94627af7f3a47f31c28245c7ccb46e389d6b69c1ba3f35d13bce93e42bc
DEPENDENCY scripts/probe_surface_remainder_signed_bilinear_with_tails.py 1cf394bb41e865fac25363c9ae7e4b0ec1d7d8ca6b37b639a046662c3510dd3c
DEPENDENCY scripts/probe_surface_remainder_signed_bilinear_series.py e7dc4581048a88c1caabaad994a04897abbe6a1b8317f8c432d0f6d8cb4de62e
DEPENDENCY scripts/surface_remainder_delta0_series_design.py 3bf631c2efca03284d2e1a0b6308a9536792f16b8003637114da143adbb9e063
DEPENDENCY scripts/surface_remainder_delta0_derivative_tail.py 63a147ff86d9ae08e596f38629f0e490211a0ba5ac64ccd95823907eab43258b
DEPENDENCY scripts/surface_remainder_companion_error_ordered.py 31f6d35dde85c47baeed2ab985574ab2cf4cb9210a756fc4dbf20532d2bb6cb2
DEPENDENCY scripts/surface_bessel_integral_remainder.py a872dec36e1dbfe89f357afcc89bfec64ae375b31325458f9f2fcfb9926c246e
ROW [43/25,87/50] grid=48 Y3_radius=[94.0038539171218872 +/- 7.04e-18] C5=[27445.3463826326256 +/- 3.48e-14] KD0_lower=[1.29774697030057791 +/- 2.62e-18] margin_lower=[1.1 +/- 0.0431]
ROW [87/50,44/25] grid=48 Y3_radius=[94.3706604242324829 +/- 1.02e-17] C5=[26800.1570076348112 +/- 3.06e-14] KD0_lower=[1.30555317343182765 +/- 1.35e-18] margin_lower=[1.1 +/- 0.0501]
ROW [44/25,89/50] grid=48 Y3_radius=[94.7434124946594238 +/- 2.82e-17] C5=[26162.0201915024507 +/- 1.21e-14] KD0_lower=[1.31350982113251068 +/- 4.65e-18] margin_lower=[1.15 +/- 7.34e-3]
ROW [89/50,9/5] grid=48 Y3_radius=[95.1222163438796997 +/- 7.04e-18] C5=[25531.1277514437186 +/- 2.76e-14] KD0_lower=[1.32161953761664068 +/- 2.56e-18] margin_lower=[1.2 +/- 0.0504]
ROW [9/5,91/50] grid=48 Y3_radius=[95.5071588754653931 +/- 3.37e-17] C5=[24907.6581518557894 +/- 5.31e-15] KD0_lower=[1.32988506828507718 +/- 4.59e-18] margin_lower=[1.2 +/- 0.0433]
ROW [91/50,46/25] grid=48 Y3_radius=[95.8983435630798340 +/- 1.57e-17] C5=[24291.7855045506653 +/- 4.79e-14] KD0_lower=[1.33830916486316395 +/- 2.06e-18] margin_lower=[1.17 +/- 9.29e-3]
ROW [46/25,93/50] grid=48 Y3_radius=[96.2958611249923706 +/- 5.47e-18] C5=[23683.6685973997252 +/- 1.27e-14] KD0_lower=[1.34689473409794960 +/- 1.07e-18] margin_lower=[1.18 +/- 8.71e-3]
ROW [93/50,47/25] grid=48 Y3_radius=[96.6998203992843628 +/- 7.05e-18] C5=[23083.4616812140814 +/- 2.12e-15] KD0_lower=[1.35564469381264466 +/- 1.83e-18] margin_lower=[1.2 +/- 0.0213]
ROW [47/25,19/10] grid=48 Y3_radius=[97.1103222370147705 +/- 7.82e-18] C5=[22491.3077353803603 +/- 3.84e-14] KD0_lower=[1.36456206749827211 +/- 1.01e-19] margin_lower=[1.2 +/- 0.0136]
ROW [19/10,48/25] grid=48 Y3_radius=[97.5275723934173584 +/- 1.58e-18] C5=[21907.3416565971985 +/- 2.82e-14] KD0_lower=[1.37364994146372314 +/- 2.73e-18] margin_lower=[1.2 +/- 0.0108]
ROW [48/25,97/50] grid=48 Y3_radius=[97.9529765844345093 +/- 2.27e-17] C5=[21331.6882012821831 +/- 4.46e-15] KD0_lower=[1.38291149856057530 +/- 1.95e-18] margin_lower=[1.21 +/- 8.97e-3]
ROW [97/50,49/25] grid=48 Y3_radius=[98.3860448598861694 +/- 3.36e-17] C5=[20764.4624218219547 +/- 3.00e-15] KD0_lower=[1.39235001664461645 +/- 1.11e-18] margin_lower=[1.2 +/- 0.0274]
ROW [49/25,99/50] grid=48 Y3_radius=[98.8266587257385254 +/- 9.39e-18] C5=[20205.7713530548168 +/- 8.65e-15] KD0_lower=[1.40196884441140096 +/- 2.11e-18] margin_lower=[1.2 +/- 0.0359]
ROW [99/50,2] grid=48 Y3_radius=[99.2747613191604614 +/- 2.58e-17] C5=[19655.7126243918416 +/- 1.38e-14] KD0_lower=[1.41177142747701653 +/- 1.61e-18] margin_lower=[1.2 +/- 0.0446]
ROW [2,101/50] grid=48 Y3_radius=[99.7304089069366455 +/- 7.82e-18] C5=[19114.3752337828254 +/- 6.61e-15] KD0_lower=[1.42176129937361129 +/- 3.29e-18] margin_lower=[1.2 +/- 0.0534]
ROW [101/50,51/25] grid=48 Y3_radius=[100.193744063377380 +/- 3.72e-16] C5=[18581.8394385759894 +/- 2.21e-14] KD0_lower=[1.43194208738265001 +/- 1.56e-18] margin_lower=[1.3 +/- 0.0562]
ROW [51/25,103/50] grid=48 Y3_radius=[100.664731264114380 +/- 1.18e-16] C5=[18058.1760116262829 +/- 3.06e-14] KD0_lower=[1.44231753219002777 +/- 2.06e-18] margin_lower=[1.3 +/- 0.0474]
ROW [103/50,52/25] grid=48 Y3_radius=[101.143465399742126 +/- 4.65e-16] C5=[17543.4476224081008 +/- 1.64e-15] KD0_lower=[1.45289146712374807 +/- 2.86e-18] margin_lower=[1.3 +/- 0.0384]
ROW [52/25,21/10] grid=48 Y3_radius=[101.630116820335388 +/- 1.84e-16] C5=[17037.7084931796591 +/- 2.63e-15] KD0_lower=[1.46366782956706471 +/- 9.14e-19] margin_lower=[1.3 +/- 0.0293]
ROW [21/10,53/25] grid=48 Y3_radius=[102.124979019165039 +/- 6.25e-17] C5=[16541.0048793955422 +/- 1.11e-14] KD0_lower=[1.47465065612062595 +/- 5.51e-19] margin_lower=[1.3 +/- 0.0200]
ROW [53/25,107/50] grid=48 Y3_radius=[102.628131389617920 +/- 7.82e-17] C5=[16053.3736838749461 +/- 2.65e-14] KD0_lower=[1.48584411987313161 +/- 1.94e-18] margin_lower=[1.3 +/- 0.0106]
ROW [107/50,54/25] grid=48 Y3_radius=[103.139699220657349 +/- 3.68e-16] C5=[15574.8451637197333 +/- 3.01e-14] KD0_lower=[1.49725247655972454 +/- 2.11e-19] margin_lower=[1.3 +/- 0.0200]
ROW [54/25,109/50] grid=48 Y3_radius=[103.659786939620972 +/- 3.21e-16] C5=[15105.4402348143638 +/- 2.67e-14] KD0_lower=[1.50888013355040217 +/- 3.55e-18] margin_lower=[1.3 +/- 0.0302]
ROW [109/50,11/5] grid=48 Y3_radius=[104.188540935516357 +/- 4.22e-16] C5=[14645.1733004665062 +/- 1.14e-14] KD0_lower=[1.52073159022148348 +/- 3.57e-18] margin_lower=[1.3 +/- 0.0406]
ROW [11/5,111/50] grid=48 Y3_radius=[104.725994110107422 +/- 1.25e-16] C5=[14194.0507192655898 +/- 4.45e-14] KD0_lower=[1.53281148189567683 +/- 1.89e-18] margin_lower=[1.3 +/- 0.0512]
ROW [111/50,56/25] grid=48 Y3_radius=[105.272434592247009 +/- 2.78e-16] C5=[13752.0703366780724 +/- 2.34e-15] KD0_lower=[1.54512460416641690 +/- 4.83e-18] margin_lower=[1.4 +/- 0.0606]
ROW [56/25,113/50] grid=48 Y3_radius=[105.827842593193054 +/- 2.00e-16] C5=[13319.2243864783471 +/- 2.06e-14] KD0_lower=[1.55767584265550342 +/- 3.92e-18] margin_lower=[1.4 +/- 0.0501]
ROW [113/50,57/25] grid=48 Y3_radius=[106.392583012580872 +/- 4.18e-16] C5=[12895.4977954756250 +/- 2.70e-14] KD0_lower=[1.57047022563403709 +/- 5.77e-19] margin_lower=[1.4 +/- 0.0394]
ROW [57/25,23/10] grid=48 Y3_radius=[106.966707110404968 +/- 2.62e-16] C5=[12480.8674796826716 +/- 1.21e-14] KD0_lower=[1.58351295815739558 +/- 3.78e-19] margin_lower=[1.4 +/- 0.0285]
ROW [23/10,58/25] grid=48 Y3_radius=[107.550356507301331 +/- 4.34e-16] C5=[12075.3048455390188 +/- 4.29e-14] KD0_lower=[1.59680935669961936 +/- 1.23e-18] margin_lower=[1.4 +/- 0.0174]
ROW [58/25,117/50] grid=48 Y3_radius=[108.143667817115784 +/- 3.09e-16] C5=[11678.7744202581558 +/- 4.73e-14] KD0_lower=[1.61036490052040486 +/- 1.25e-18] margin_lower=[1.4 +/- 0.0188]
ROW [117/50,59/25] grid=48 Y3_radius=[108.746756792068481 +/- 4.46e-16] C5=[11291.2334394313356 +/- 1.31e-14] KD0_lower=[1.62418526137058972 +/- 4.30e-18] margin_lower=[1.4 +/- 0.0307]
ROW [59/25,119/50] grid=48 Y3_radius=[109.359760284423828 +/- 1.25e-16] C5=[10912.6346641769211 +/- 5.91e-15] KD0_lower=[1.63827621697980224 +/- 2.39e-18] margin_lower=[1.4 +/- 0.0430]
ROW [119/50,12/5] grid=48 Y3_radius=[109.982826352119446 +/- 2.00e-16] C5=[10542.9236031598476 +/- 2.76e-14] KD0_lower=[1.65264376188629421 +/- 4.70e-18] margin_lower=[1.4 +/- 0.0554]
ROW [12/5,121/50] grid=48 Y3_radius=[110.616161823272705 +/- 7.82e-17] C5=[10182.0411089446410 +/- 2.50e-14] KD0_lower=[1.66729402523743302 +/- 3.37e-18] margin_lower=[1.5 +/- 0.0588]
ROW [121/50,61/25] grid=48 Y3_radius=[111.260123372077942 +/- 1.06e-16] C5=[9829.92234642223121 +/- 1.48e-16] KD0_lower=[1.68223332124690180 +/- 4.79e-18] margin_lower=[1.5 +/- 0.0464]
ROW [61/25,123/50] grid=48 Y3_radius=[111.914707779884338 +/- 3.79e-16] C5=[9486.49619381705739 +/- 1.38e-15] KD0_lower=[1.69746819356029909 +/- 2.31e-18] margin_lower=[1.5 +/- 0.0338]
ROW [123/50,62/25] grid=48 Y3_radius=[112.580026626586914 +/- 6.25e-17] C5=[9151.68781650209556 +/- 1.61e-15] KD0_lower=[1.71300531981894598 +/- 1.96e-18] margin_lower=[1.5 +/- 0.0210]
ROW [62/25,5/2] grid=48 Y3_radius=[113.256213665008545 +/- 7.82e-17] C5=[8825.41693566578058 +/- 3.30e-15] KD0_lower=[1.72885160077930178 +/- 3.50e-18] margin_lower=[1.5 +/- 0.0210]
ROW [5/2,63/25] grid=48 Y3_radius=[113.943510293960571 +/- 2.90e-16] C5=[8507.59858387411704 +/- 3.5e-17] KD0_lower=[1.74501414526660679 +/- 4.26e-18] margin_lower=[1.5 +/- 0.0348]
ROW [63/25,127/50] grid=48 Y3_radius=[114.642154455184937 +/- 4.77e-16] C5=[8198.14311795567096 +/- 1.72e-15] KD0_lower=[1.76150028898819980 +/- 3.61e-18] margin_lower=[1.5 +/- 0.0489]
ROW [127/50,64/25] grid=48 Y3_radius=[115.352087736129761 +/- 2.58e-16] C5=[7896.95733489563349 +/- 4.81e-15] KD0_lower=[1.77831755390505368 +/- 2.65e-18] margin_lower=[1.5 +/- 0.0632]
ROW [64/25,129/50] grid=48 Y3_radius=[116.073824524879456 +/- 4.34e-16] C5=[7603.94355918043123 +/- 3.59e-15] KD0_lower=[1.79547371506705749 +/- 2.79e-18] margin_lower=[1.6 +/- 0.0535]
ROW [129/50,13/5] grid=48 Y3_radius=[116.807262539863586 +/- 4.26e-16] C5=[7319.00061788898277 +/- 2.51e-15] KD0_lower=[1.81297676743453003 +/- 4.78e-18] margin_lower=[1.6 +/- 0.0393]
ROW [13/5,131/50] grid=48 Y3_radius=[117.552597045898438 +/- 5.00e-16] C5=[7042.02393776315460 +/- 4.82e-15] KD0_lower=[1.83083493789770958 +/- 2.34e-18] margin_lower=[1.6 +/- 0.0248]
ROW [131/50,66/25] grid=48 Y3_radius=[118.309983968734741 +/- 2.11e-16] C5=[6772.90494070041300 +/- 3.43e-15] KD0_lower=[1.84905674784691187 +/- 4.63e-18] margin_lower=[1.6 +/- 0.0233]
ROW [66/25,133/50] grid=48 Y3_radius=[119.079751372337341 +/- 3.09e-16] C5=[6511.53209499209804 +/- 5.12e-16] KD0_lower=[1.86765097207516402 +/- 4.35e-18] margin_lower=[1.6 +/- 0.0389]
ROW [133/50,67/25] grid=48 Y3_radius=[119.862028479576111 +/- 1.61e-16] C5=[6257.79191497035918 +/- 2.85e-15] KD0_lower=[1.88662658506819523 +/- 2.07e-18] margin_lower=[1.6 +/- 0.0549]
ROW [67/25,27/10] grid=48 Y3_radius=[120.656985282897949 +/- 2.19e-16] C5=[6011.56678670154709 +/- 1.26e-16] KD0_lower=[1.90599294419381903 +/- 2.51e-18] margin_lower=[1.7 +/- 0.0641]
ROW [27/10,68/25] grid=48 Y3_radius=[121.464685201644897 +/- 4.61e-16] C5=[5772.73757608601263 +/- 3.48e-16] KD0_lower=[1.92575962404344017 +/- 2.04e-19] margin_lower=[1.7 +/- 0.0483]
ROW [68/25,137/50] grid=48 Y3_radius=[122.285375118255615 +/- 2.35e-16] C5=[5541.18217359650179 +/- 3.64e-15] KD0_lower=[1.94593655481904331 +/- 4.26e-19] margin_lower=[1.7 +/- 0.0321]
ROW [137/50,69/25] grid=48 Y3_radius=[123.119091868400574 +/- 2.70e-16] C5=[5316.77711978185783 +/- 3.32e-15] KD0_lower=[1.96653391436283905 +/- 2.06e-18] margin_lower=[1.7 +/- 0.0218]
ROW [69/25,139/50] grid=48 Y3_radius=[124.052204012870789 +/- 4.26e-16] C5=[5099.39632950136125 +/- 9.25e-17] KD0_lower=[1.98756226789008332 +/- 2.83e-18] margin_lower=[1.7 +/- 0.0392]
ROW [139/50,14/5] grid=48 Y3_radius=[125.302287220954895 +/- 1.96e-17] C5=[4888.91228839808842 +/- 2.83e-15] KD0_lower=[2.00903249337429737 +/- 3.76e-18] margin_lower=[1.7 +/- 0.0566]
ROW [14/5,141/50] grid=48 Y3_radius=[126.578294992446899 +/- 4.15e-16] C5=[4685.19623560186716 +/- 2.95e-15] KD0_lower=[2.03095578800711087 +/- 4.31e-18] margin_lower=[1.8 +/- 0.0656]
ROW [141/50,71/25] grid=48 Y3_radius=[127.881077527999878 +/- 7.04e-17] C5=[4488.11770630182729 +/- 3.36e-17] KD0_lower=[2.05334374839643849 +/- 4.67e-18] margin_lower=[1.8 +/- 0.0484]
ROW [71/25,143/50] grid=48 Y3_radius=[129.211315155029297 +/- 1.25e-16] C5=[4297.54492127734436 +/- 4.02e-15] KD0_lower=[2.07620837028826489 +/- 5.06e-19] margin_lower=[1.8 +/- 0.0308]
ROW [143/50,72/25] grid=48 Y3_radius=[130.569929122924805 +/- 3.13e-16] C5=[4113.35667291675661 +/- 4.60e-15] KD0_lower=[2.09956054339887614 +/- 4.47e-18] margin_lower=[1.8 +/- 0.0294]
ROW [72/25,29/10] grid=48 Y3_radius=[131.956254720687866 +/- 2.11e-16] C5=[3935.39780477455174 +/- 2.88e-15] KD0_lower=[2.12341579685227008 +/- 9.95e-19] margin_lower=[1.8 +/- 0.0484]
ROW [29/10,73/25] grid=48 Y3_radius=[133.371582269668579 +/- 1.02e-16] C5=[3763.54505584539412 +/- 2.22e-15] KD0_lower=[2.14778600636869632 +/- 3.00e-18] margin_lower=[1.8 +/- 0.0678]
ROW [73/25,147/50] grid=48 Y3_radius=[134.816164731979370 +/- 1.18e-16] C5=[3597.66429993264999 +/- 1.03e-15] KD0_lower=[2.17268476439644350 +/- 4.76e-18] margin_lower=[1.9 +/- 0.0577]
ROW [147/50,74/25] grid=48 Y3_radius=[136.290594100952148 +/- 4.38e-16] C5=[3437.62084876805950 +/- 4.04e-15] KD0_lower=[2.19812615696168543 +/- 1.74e-18] margin_lower=[1.9 +/- 0.0386]
ROW [74/25,149/50] grid=48 Y3_radius=[137.795520544052124 +/- 2.35e-17] C5=[3283.28045780968239 +/- 1.73e-15] KD0_lower=[2.22412464716683147 +/- 1.72e-18] margin_lower=[1.9 +/- 0.0279]
ROW [149/50,3] grid=48 Y3_radius=[139.331509828567505 +/- 1.18e-16] C5=[3134.50787751223479 +/- 5.67e-16] KD0_lower=[2.25069535945938555 +/- 1.82e-18] margin_lower=[1.9 +/- 0.0487]
ROW [3,151/50] grid=48 Y3_radius=[140.899112939834595 +/- 2.74e-16] C5=[2991.16883037735233 +/- 2.94e-15] KD0_lower=[2.27785379703944596 +/- 1.11e-18] margin_lower=[1.9 +/- 0.0698]
ROW [151/50,76/25] grid=48 Y3_radius=[142.498673915863037 +/- 1.10e-16] C5=[2853.12950091939920 +/- 3.04e-15] KD0_lower=[2.30561595431163303 +/- 1.04e-18] margin_lower=[2.0 +/- 0.0588]
ROW [76/25,153/50] grid=48 Y3_radius=[144.134090900421143 +/- 4.22e-16] C5=[2720.25548279771784 +/- 3.96e-15] KD0_lower=[2.33399858977651352 +/- 1.19e-18] margin_lower=[2.0 +/- 0.0380]
ROW [153/50,77/25] grid=48 Y3_radius=[145.873046636581421 +/- 1.02e-16] C5=[2592.41398084005913 +/- 9.96e-16] KD0_lower=[2.36301883382856040 +/- 2.42e-18] margin_lower=[2.0 +/- 0.0354]
ROW [77/25,31/10] grid=48 Y3_radius=[147.661019325256348 +/- 3.44e-16] C5=[2469.47247451660439 +/- 4.56e-15] KD0_lower=[2.39269450798199611 +/- 1.13e-18] margin_lower=[2.0 +/- 0.0580]
ROW [31/10,78/25] grid=48 Y3_radius=[149.491386413574219 +/- 2.50e-16] C5=[2351.29966393434794 +/- 3.25e-15] KD0_lower=[2.42304396400559999 +/- 1.77e-18] margin_lower=[2.1 +/- 0.0736]
ROW [78/25,157/50] grid=48 Y3_radius=[151.361507415771484 +/- 3.75e-16] C5=[2237.76460909216538 +/- 1.56e-15] KD0_lower=[2.45408635518400398 +/- 1.92e-19] margin_lower=[2.1 +/- 0.0514]
ROW [157/50,31415926535897932384626433832795028841971693993751/10000000000000000000000000000000000000000000000000] grid=48 Y3_radius=[133.761239290237427 +/- 2.43e-16] C5=[2115.60813738870814 +/- 4.24e-15] KD0_lower=[2.48980492186170926 +/- 4.87e-18] margin_lower=[2.11 +/- 4.97e-3]
COVERAGE boxes=158 passed=158
WORST_MARGIN_LOWER [0.884364280881655074615012602496 +/- 2.62e-31]
CANDIDATE PASS; signed cancellation and order-five companion only
SCOPE no K2/G2/G6/S1'''/S2''' promotion
